觀測站ID,觀測站,觀測站英文,日期,時間,年份,月份,日,時,雨量(mm),原始值
466920,臺北,TAIPEI,2024-09-29,11:00:00,2024,9,29,11,0.5,0.5
466920,臺北,TAIPEI,2024-09-29,12:00:00,2024,9,29,12,2.0,2.0
466920,臺北,TAIPEI,2024-09-29,13:00:00,2024,9,29,13,0.1,T
466920,臺北,TAIPEI,2024-09-29,14:00:00,2024,9,29,14,0.5,0.5
466920,臺北,TAIPEI,2024-09-29,15:00:00,2024,9,29,15,1.5,1.5
466920,臺北,TAIPEI,2024-09-29,23:00:00,2024,9,29,23,0.1,T
466920,臺北,TAIPEI,2024-09-30,00:00:00,2024,9,30,0,0.5,0.5
466920,臺北,TAIPEI,2024-09-30,07:00:00,2024,9,30,7,0.1,T
466920,臺北,TAIPEI,2024-09-30,08:00:00,2024,9,30,8,0.1,T
466920,臺北,TAIPEI,2024-09-30,09:00:00,2024,9,30,9,0.1,T
466920,臺北,TAIPEI,2024-09-30,13:00:00,2024,9,30,13,0.5,0.5
466920,臺北,TAIPEI,2024-09-30,14:00:00,2024,9,30,14,0.5,0.5
466920,臺北,TAIPEI,2024-09-30,15:00:00,2024,9,30,15,0.1,T
466920,臺北,TAIPEI,2024-09-30,16:00:00,2024,9,30,16,3.0,3.0
466920,臺北,TAIPEI,2024-09-30,17:00:00,2024,9,30,17,4.5,4.5
466920,臺北,TAIPEI,2024-09-30,21:00:00,2024,9,30,21,0.1,T
466920,臺北,TAIPEI,2024-09-30,22:00:00,2024,9,30,22,2.0,2.0
466920,臺北,TAIPEI,2024-10-02,03:00:00,2024,10,2,3,0.1,T
466920,臺北,TAIPEI,2024-10-02,04:00:00,2024,10,2,4,0.1,T
466920,臺北,TAIPEI,2024-10-02,05:00:00,2024,10,2,5,0.1,T
466920,臺北,TAIPEI,2024-10-02,06:00:00,2024,10,2,6,0.5,0.5
466920,臺北,TAIPEI,2024-10-02,14:00:00,2024,10,2,14,0.1,T
466920,臺北,TAIPEI,2024-10-02,15:00:00,2024,10,2,15,0.1,T
466920,臺北,TAIPEI,2024-10-02,16:00:00,2024,10,2,16,0.5,0.5
466920,臺北,TAIPEI,2024-10-02,17:00:00,2024,10,2,17,0.1,T
466920,臺北,TAIPEI,2024-10-02,18:00:00,2024,10,2,18,0.1,T
466920,臺北,TAIPEI,2024-10-02,19:00:00,2024,10,2,19,2.0,2.0
466920,臺北,TAIPEI,2024-10-02,20:00:00,2024,10,2,20,3.5,3.5
466920,臺北,TAIPEI,2024-10-02,21:00:00,2024,10,2,21,2.5,2.5
466920,臺北,TAIPEI,2024-10-02,22:00:00,2024,10,2,22,3.5,3.5
466920,臺北,TAIPEI,2024-10-02,23:00:00,2024,10,2,23,1.0,1.0
466920,臺北,TAIPEI,2024-10-03,00:00:00,2024,10,3,0,1.0,1.0
466920,臺北,TAIPEI,2024-10-03,01:00:00,2024,10,3,1,0.5,0.5
466920,臺北,TAIPEI,2024-10-03,02:00:00,2024,10,3,2,1.0,1.0
466920,臺北,TAIPEI,2024-10-03,03:00:00,2024,10,3,3,1.0,1.0
466920,臺北,TAIPEI,2024-10-03,04:00:00,2024,10,3,4,1.5,1.5
466920,臺北,TAIPEI,2024-10-03,05:00:00,2024,10,3,5,0.5,0.5
466920,臺北,TAIPEI,2024-10-03,06:00:00,2024,10,3,6,0.5,0.5
466920,臺北,TAIPEI,2024-10-03,07:00:00,2024,10,3,7,0.5,0.5
466920,臺北,TAIPEI,2024-10-03,08:00:00,2024,10,3,8,1.0,1.0
466920,臺北,TAIPEI,2024-10-03,09:00:00,2024,10,3,9,4.0,4.0
466920,臺北,TAIPEI,2024-10-03,10:00:00,2024,10,3,10,2.5,2.5
466920,臺北,TAIPEI,2024-10-03,11:00:00,2024,10,3,11,0.5,0.5
466920,臺北,TAIPEI,2024-10-03,12:00:00,2024,10,3,12,0.1,T
466920,臺北,TAIPEI,2024-10-03,13:00:00,2024,10,3,13,0.5,0.5
466920,臺北,TAIPEI,2024-10-03,14:00:00,2024,10,3,14,0.5,0.5
466920,臺北,TAIPEI,2024-10-03,15:00:00,2024,10,3,15,0.5,0.5
466920,臺北,TAIPEI,2024-10-03,16:00:00,2024,10,3,16,0.5,0.5
466920,臺北,TAIPEI,2024-10-03,17:00:00,2024,10,3,17,0.1,T
466920,臺北,TAIPEI,2024-10-03,18:00:00,2024,10,3,18,0.5,0.5
466920,臺北,TAIPEI,2024-10-03,19:00:00,2024,10,3,19,1.5,1.5
466920,臺北,TAIPEI,2024-10-03,20:00:00,2024,10,3,20,1.5,1.5
466920,臺北,TAIPEI,2024-10-03,21:00:00,2024,10,3,21,1.0,1.0
466920,臺北,TAIPEI,2024-10-03,22:00:00,2024,10,3,22,1.0,1.0
466920,臺北,TAIPEI,2024-10-03,23:00:00,2024,10,3,23,0.1,T
466920,臺北,TAIPEI,2024-10-04,00:00:00,2024,10,4,0,1.0,1.0
466920,臺北,TAIPEI,2024-10-04,01:00:00,2024,10,4,1,1.0,1.0
466920,臺北,TAIPEI,2024-10-04,02:00:00,2024,10,4,2,0.1,T
466920,臺北,TAIPEI,2024-10-04,03:00:00,2024,10,4,3,0.5,0.5
466920,臺北,TAIPEI,2024-10-04,04:00:00,2024,10,4,4,1.5,1.5
466920,臺北,TAIPEI,2024-10-04,10:00:00,2024,10,4,10,0.1,T
466920,臺北,TAIPEI,2024-10-04,11:00:00,2024,10,4,11,0.1,T
466920,臺北,TAIPEI,2024-10-04,12:00:00,2024,10,4,12,0.1,T
466920,臺北,TAIPEI,2024-10-04,14:00:00,2024,10,4,14,0.1,T
466920,臺北,TAIPEI,2024-10-04,15:00:00,2024,10,4,15,0.1,T
466920,臺北,TAIPEI,2024-10-04,16:00:00,2024,10,4,16,0.1,T
466920,臺北,TAIPEI,2024-10-04,17:00:00,2024,10,4,17,0.5,0.5
466920,臺北,TAIPEI,2024-10-04,18:00:00,2024,10,4,18,1.5,1.5
466920,臺北,TAIPEI,2024-10-04,19:00:00,2024,10,4,19,0.5,0.5
466920,臺北,TAIPEI,2024-10-04,20:00:00,2024,10,4,20,0.1,T
466920,臺北,TAIPEI,2024-10-04,21:00:00,2024,10,4,21,0.5,0.5
466920,臺北,TAIPEI,2024-10-04,22:00:00,2024,10,4,22,0.1,T
466920,臺北,TAIPEI,2024-10-04,23:00:00,2024,10,4,23,0.1,T
466920,臺北,TAIPEI,2024-10-05,02:00:00,2024,10,5,2,1.0,1.0
466920,臺北,TAIPEI,2024-10-05,09:00:00,2024,10,5,9,0.1,T
466920,臺北,TAIPEI,2024-10-05,10:00:00,2024,10,5,10,0.1,T
466920,臺北,TAIPEI,2024-10-07,14:00:00,2024,10,7,14,0.1,T
466920,臺北,TAIPEI,2024-10-07,15:00:00,2024,10,7,15,0.1,T
466920,臺北,TAIPEI,2024-10-07,16:00:00,2024,10,7,16,0.1,T
466920,臺北,TAIPEI,2024-10-07,18:00:00,2024,10,7,18,0.5,0.5
466920,臺北,TAIPEI,2024-10-07,19:00:00,2024,10,7,19,3.5,3.5
466920,臺北,TAIPEI,2024-10-07,20:00:00,2024,10,7,20,7.5,7.5
466920,臺北,TAIPEI,2024-10-07,21:00:00,2024,10,7,21,2.5,2.5
466920,臺北,TAIPEI,2024-10-07,22:00:00,2024,10,7,22,0.5,0.5
466920,臺北,TAIPEI,2024-10-07,23:00:00,2024,10,7,23,0.1,T
466920,臺北,TAIPEI,2024-10-08,00:00:00,2024,10,8,0,0.1,T
466920,臺北,TAIPEI,2024-10-08,01:00:00,2024,10,8,1,2.0,2.0
466920,臺北,TAIPEI,2024-10-08,02:00:00,2024,10,8,2,2.5,2.5
466920,臺北,TAIPEI,2024-10-08,03:00:00,2024,10,8,3,0.5,0.5
466920,臺北,TAIPEI,2024-10-08,04:00:00,2024,10,8,4,4.0,4.0
466920,臺北,TAIPEI,2024-10-08,05:00:00,2024,10,8,5,1.5,1.5
466920,臺北,TAIPEI,2024-10-08,06:00:00,2024,10,8,6,1.0,1.0
466920,臺北,TAIPEI,2024-10-08,07:00:00,2024,10,8,7,0.5,0.5
466920,臺北,TAIPEI,2024-10-08,08:00:00,2024,10,8,8,4.0,4.0
466920,臺北,TAIPEI,2024-10-08,09:00:00,2024,10,8,9,1.0,1.0
466920,臺北,TAIPEI,2024-10-08,10:00:00,2024,10,8,10,0.1,T
466920,臺北,TAIPEI,2024-10-08,11:00:00,2024,10,8,11,0.1,T
466920,臺北,TAIPEI,2024-10-08,12:00:00,2024,10,8,12,1.5,1.5
466920,臺北,TAIPEI,2024-10-08,13:00:00,2024,10,8,13,2.5,2.5
466920,臺北,TAIPEI,2024-10-08,14:00:00,2024,10,8,14,0.5,0.5
466920,臺北,TAIPEI,2024-10-08,15:00:00,2024,10,8,15,1.5,1.5
466920,臺北,TAIPEI,2024-10-08,16:00:00,2024,10,8,16,0.1,T
466920,臺北,TAIPEI,2024-10-08,18:00:00,2024,10,8,18,0.1,T
466920,臺北,TAIPEI,2024-10-08,19:00:00,2024,10,8,19,0.1,T
466920,臺北,TAIPEI,2024-10-08,20:00:00,2024,10,8,20,0.1,T
466920,臺北,TAIPEI,2024-10-08,21:00:00,2024,10,8,21,0.1,T
466920,臺北,TAIPEI,2024-10-08,23:00:00,2024,10,8,23,0.1,T
466920,臺北,TAIPEI,2024-10-09,00:00:00,2024,10,9,0,0.1,T
466920,臺北,TAIPEI,2024-10-09,05:00:00,2024,10,9,5,0.1,T
466920,臺北,TAIPEI,2024-10-09,06:00:00,2024,10,9,6,0.5,0.5
466920,臺北,TAIPEI,2024-10-09,08:00:00,2024,10,9,8,0.1,T
466920,臺北,TAIPEI,2024-10-10,03:00:00,2024,10,10,3,0.1,T
466920,臺北,TAIPEI,2024-10-15,16:00:00,2024,10,15,16,0.1,T
466920,臺北,TAIPEI,2024-10-15,17:00:00,2024,10,15,17,0.1,T
466920,臺北,TAIPEI,2024-10-15,18:00:00,2024,10,15,18,0.1,T
466920,臺北,TAIPEI,2024-10-15,19:00:00,2024,10,15,19,0.1,T
466920,臺北,TAIPEI,2024-10-15,20:00:00,2024,10,15,20,0.1,T
466920,臺北,TAIPEI,2024-10-16,12:00:00,2024,10,16,12,0.1,T
466920,臺北,TAIPEI,2024-10-16,13:00:00,2024,10,16,13,0.1,T
466920,臺北,TAIPEI,2024-10-16,14:00:00,2024,10,16,14,0.1,T
466920,臺北,TAIPEI,2024-10-16,15:00:00,2024,10,16,15,1.0,1.0
466920,臺北,TAIPEI,2024-10-16,16:00:00,2024,10,16,16,0.5,0.5
466920,臺北,TAIPEI,2024-10-16,21:00:00,2024,10,16,21,0.1,T
466920,臺北,TAIPEI,2024-10-16,23:00:00,2024,10,16,23,0.1,T
466920,臺北,TAIPEI,2024-10-17,00:00:00,2024,10,17,0,0.5,0.5
466920,臺北,TAIPEI,2024-10-17,01:00:00,2024,10,17,1,0.1,T
466920,臺北,TAIPEI,2024-10-19,19:00:00,2024,10,19,19,0.1,T
466920,臺北,TAIPEI,2024-10-19,20:00:00,2024,10,19,20,0.1,T
466920,臺北,TAIPEI,2024-10-19,21:00:00,2024,10,19,21,0.5,0.5
466920,臺北,TAIPEI,2024-10-19,22:00:00,2024,10,19,22,0.1,T
466920,臺北,TAIPEI,2024-10-19,23:00:00,2024,10,19,23,0.1,T
466920,臺北,TAIPEI,2024-10-20,00:00:00,2024,10,20,0,0.1,T
466920,臺北,TAIPEI,2024-10-20,01:00:00,2024,10,20,1,0.1,T
466920,臺北,TAIPEI,2024-10-20,05:00:00,2024,10,20,5,0.1,T
466920,臺北,TAIPEI,2024-10-20,06:00:00,2024,10,20,6,0.1,T
466920,臺北,TAIPEI,2024-10-20,07:00:00,2024,10,20,7,0.1,T
466920,臺北,TAIPEI,2024-10-20,08:00:00,2024,10,20,8,0.1,T
466920,臺北,TAIPEI,2024-10-20,09:00:00,2024,10,20,9,0.1,T
466920,臺北,TAIPEI,2024-10-20,10:00:00,2024,10,20,10,0.1,T
466920,臺北,TAIPEI,2024-10-20,11:00:00,2024,10,20,11,0.1,T
466920,臺北,TAIPEI,2024-10-20,12:00:00,2024,10,20,12,0.1,T
466920,臺北,TAIPEI,2024-10-20,13:00:00,2024,10,20,13,0.1,T
466920,臺北,TAIPEI,2024-10-20,14:00:00,2024,10,20,14,0.1,T
466920,臺北,TAIPEI,2024-10-20,15:00:00,2024,10,20,15,0.5,0.5
466920,臺北,TAIPEI,2024-10-21,22:00:00,2024,10,21,22,0.1,T
466920,臺北,TAIPEI,2024-10-22,17:00:00,2024,10,22,17,0.1,T
466920,臺北,TAIPEI,2024-10-22,18:00:00,2024,10,22,18,0.1,T
466920,臺北,TAIPEI,2024-10-22,22:00:00,2024,10,22,22,0.1,T
466920,臺北,TAIPEI,2024-10-22,23:00:00,2024,10,22,23,1.5,1.5
466920,臺北,TAIPEI,2024-10-23,00:00:00,2024,10,23,0,2.5,2.5
466920,臺北,TAIPEI,2024-10-23,01:00:00,2024,10,23,1,0.1,T
466920,臺北,TAIPEI,2024-10-23,02:00:00,2024,10,23,2,0.5,0.5
466920,臺北,TAIPEI,2024-10-23,03:00:00,2024,10,23,3,0.1,T
466920,臺北,TAIPEI,2024-10-23,04:00:00,2024,10,23,4,0.5,0.5
466920,臺北,TAIPEI,2024-10-23,05:00:00,2024,10,23,5,1.5,1.5
466920,臺北,TAIPEI,2024-10-23,06:00:00,2024,10,23,6,2.5,2.5
466920,臺北,TAIPEI,2024-10-23,07:00:00,2024,10,23,7,3.5,3.5
466920,臺北,TAIPEI,2024-10-23,08:00:00,2024,10,23,8,0.5,0.5
466920,臺北,TAIPEI,2024-10-23,09:00:00,2024,10,23,9,0.1,T
466920,臺北,TAIPEI,2024-10-23,10:00:00,2024,10,23,10,0.1,T
466920,臺北,TAIPEI,2024-10-23,11:00:00,2024,10,23,11,0.1,T
466920,臺北,TAIPEI,2024-10-23,12:00:00,2024,10,23,12,0.1,T
466920,臺北,TAIPEI,2024-10-23,13:00:00,2024,10,23,13,0.1,T
466920,臺北,TAIPEI,2024-10-23,14:00:00,2024,10,23,14,0.1,T
466920,臺北,TAIPEI,2024-10-23,15:00:00,2024,10,23,15,0.1,T
466920,臺北,TAIPEI,2024-10-23,16:00:00,2024,10,23,16,0.1,T
466920,臺北,TAIPEI,2024-10-23,17:00:00,2024,10,23,17,0.1,T
466920,臺北,TAIPEI,2024-10-23,18:00:00,2024,10,23,18,0.1,T
466920,臺北,TAIPEI,2024-10-23,20:00:00,2024,10,23,20,0.1,T
466920,臺北,TAIPEI,2024-10-23,21:00:00,2024,10,23,21,0.1,T
466920,臺北,TAIPEI,2024-10-23,22:00:00,2024,10,23,22,0.1,T
466920,臺北,TAIPEI,2024-10-23,23:00:00,2024,10,23,23,0.1,T
466920,臺北,TAIPEI,2024-10-24,00:00:00,2024,10,24,0,0.5,0.5
466920,臺北,TAIPEI,2024-10-24,01:00:00,2024,10,24,1,0.1,T
466920,臺北,TAIPEI,2024-10-24,02:00:00,2024,10,24,2,0.5,0.5
466920,臺北,TAIPEI,2024-10-24,03:00:00,2024,10,24,3,0.1,T
466920,臺北,TAIPEI,2024-10-24,04:00:00,2024,10,24,4,0.1,T
466920,臺北,TAIPEI,2024-10-24,05:00:00,2024,10,24,5,0.1,T
466920,臺北,TAIPEI,2024-10-24,06:00:00,2024,10,24,6,0.1,T
466920,臺北,TAIPEI,2024-10-24,07:00:00,2024,10,24,7,0.1,T
466920,臺北,TAIPEI,2024-10-24,08:00:00,2024,10,24,8,0.1,T
466920,臺北,TAIPEI,2024-10-24,09:00:00,2024,10,24,9,0.1,T
466920,臺北,TAIPEI,2024-10-24,10:00:00,2024,10,24,10,0.1,T
466920,臺北,TAIPEI,2024-10-24,11:00:00,2024,10,24,11,0.1,T
466920,臺北,TAIPEI,2024-10-24,12:00:00,2024,10,24,12,0.5,0.5
466920,臺北,TAIPEI,2024-10-24,13:00:00,2024,10,24,13,0.1,T
466920,臺北,TAIPEI,2024-10-24,14:00:00,2024,10,24,14,0.1,T
466920,臺北,TAIPEI,2024-10-24,15:00:00,2024,10,24,15,0.5,0.5
466920,臺北,TAIPEI,2024-10-24,16:00:00,2024,10,24,16,0.1,T
466920,臺北,TAIPEI,2024-10-24,17:00:00,2024,10,24,17,0.5,0.5
466920,臺北,TAIPEI,2024-10-24,18:00:00,2024,10,24,18,1.0,1.0
466920,臺北,TAIPEI,2024-10-24,19:00:00,2024,10,24,19,0.5,0.5
466920,臺北,TAIPEI,2024-10-24,20:00:00,2024,10,24,20,1.0,1.0
466920,臺北,TAIPEI,2024-10-24,21:00:00,2024,10,24,21,0.5,0.5
466920,臺北,TAIPEI,2024-10-24,22:00:00,2024,10,24,22,1.5,1.5
466920,臺北,TAIPEI,2024-10-24,23:00:00,2024,10,24,23,0.5,0.5
466920,臺北,TAIPEI,2024-10-25,00:00:00,2024,10,25,0,1.0,1.0
466920,臺北,TAIPEI,2024-10-25,01:00:00,2024,10,25,1,2.0,2.0
466920,臺北,TAIPEI,2024-10-25,02:00:00,2024,10,25,2,1.5,1.5
466920,臺北,TAIPEI,2024-10-25,03:00:00,2024,10,25,3,1.0,1.0
466920,臺北,TAIPEI,2024-10-25,04:00:00,2024,10,25,4,1.0,1.0
466920,臺北,TAIPEI,2024-10-25,05:00:00,2024,10,25,5,0.5,0.5
466920,臺北,TAIPEI,2024-10-25,06:00:00,2024,10,25,6,0.5,0.5
466920,臺北,TAIPEI,2024-10-25,07:00:00,2024,10,25,7,1.0,1.0
466920,臺北,TAIPEI,2024-10-25,08:00:00,2024,10,25,8,0.5,0.5
466920,臺北,TAIPEI,2024-10-25,09:00:00,2024,10,25,9,1.0,1.0
466920,臺北,TAIPEI,2024-10-25,10:00:00,2024,10,25,10,0.5,0.5
466920,臺北,TAIPEI,2024-10-25,11:00:00,2024,10,25,11,0.1,T
466920,臺北,TAIPEI,2024-10-25,12:00:00,2024,10,25,12,2.0,2.0
466920,臺北,TAIPEI,2024-10-26,15:00:00,2024,10,26,15,0.1,T
466920,臺北,TAIPEI,2024-10-26,16:00:00,2024,10,26,16,0.1,T
466920,臺北,TAIPEI,2024-10-27,22:00:00,2024,10,27,22,0.1,T
466920,臺北,TAIPEI,2024-10-27,23:00:00,2024,10,27,23,0.1,T
466920,臺北,TAIPEI,2024-10-28,01:00:00,2024,10,28,1,0.1,T
466920,臺北,TAIPEI,2024-10-28,05:00:00,2024,10,28,5,0.1,T
466920,臺北,TAIPEI,2024-10-28,06:00:00,2024,10,28,6,0.1,T
466920,臺北,TAIPEI,2024-10-28,07:00:00,2024,10,28,7,0.1,T
466920,臺北,TAIPEI,2024-10-28,08:00:00,2024,10,28,8,0.1,T
466920,臺北,TAIPEI,2024-10-28,09:00:00,2024,10,28,9,0.1,T
466920,臺北,TAIPEI,2024-10-28,18:00:00,2024,10,28,18,0.5,0.5
466920,臺北,TAIPEI,2024-10-29,02:00:00,2024,10,29,2,0.1,T
466920,臺北,TAIPEI,2024-10-29,03:00:00,2024,10,29,3,0.1,T
466920,臺北,TAIPEI,2024-10-29,04:00:00,2024,10,29,4,0.1,T
466920,臺北,TAIPEI,2024-10-29,05:00:00,2024,10,29,5,0.5,0.5
466920,臺北,TAIPEI,2024-10-29,06:00:00,2024,10,29,6,0.1,T
466920,臺北,TAIPEI,2024-10-29,07:00:00,2024,10,29,7,0.1,T
466920,臺北,TAIPEI,2024-10-29,08:00:00,2024,10,29,8,0.1,T
466920,臺北,TAIPEI,2024-10-29,09:00:00,2024,10,29,9,0.1,T
466920,臺北,TAIPEI,2024-10-29,10:00:00,2024,10,29,10,0.1,T
466920,臺北,TAIPEI,2024-10-29,12:00:00,2024,10,29,12,0.1,T
466920,臺北,TAIPEI,2024-10-29,13:00:00,2024,10,29,13,0.1,T
466920,臺北,TAIPEI,2024-10-29,14:00:00,2024,10,29,14,0.1,T
466920,臺北,TAIPEI,2024-10-29,19:00:00,2024,10,29,19,0.1,T
466920,臺北,TAIPEI,2024-10-30,05:00:00,2024,10,30,5,0.1,T
466920,臺北,TAIPEI,2024-10-30,06:00:00,2024,10,30,6,0.1,T
466920,臺北,TAIPEI,2024-10-30,07:00:00,2024,10,30,7,0.1,T
466920,臺北,TAIPEI,2024-10-30,08:00:00,2024,10,30,8,0.1,T
466920,臺北,TAIPEI,2024-10-30,09:00:00,2024,10,30,9,0.5,0.5
466920,臺北,TAIPEI,2024-10-30,10:00:00,2024,10,30,10,0.1,T
466920,臺北,TAIPEI,2024-10-30,11:00:00,2024,10,30,11,0.5,0.5
466920,臺北,TAIPEI,2024-10-30,12:00:00,2024,10,30,12,0.5,0.5
466920,臺北,TAIPEI,2024-10-30,13:00:00,2024,10,30,13,1.5,1.5
466920,臺北,TAIPEI,2024-10-30,14:00:00,2024,10,30,14,1.5,1.5
466920,臺北,TAIPEI,2024-10-30,15:00:00,2024,10,30,15,1.5,1.5
466920,臺北,TAIPEI,2024-10-30,16:00:00,2024,10,30,16,2.5,2.5
466920,臺北,TAIPEI,2024-10-30,17:00:00,2024,10,30,17,3.0,3.0
466920,臺北,TAIPEI,2024-10-30,18:00:00,2024,10,30,18,2.0,2.0
466920,臺北,TAIPEI,2024-10-30,19:00:00,2024,10,30,19,0.5,0.5
466920,臺北,TAIPEI,2024-10-30,20:00:00,2024,10,30,20,1.5,1.5
466920,臺北,TAIPEI,2024-10-30,21:00:00,2024,10,30,21,2.0,2.0
466920,臺北,TAIPEI,2024-10-30,22:00:00,2024,10,30,22,6.5,6.5
466920,臺北,TAIPEI,2024-10-30,23:00:00,2024,10,30,23,5.0,5.0
466920,臺北,TAIPEI,2024-10-31,00:00:00,2024,10,31,0,6.0,6.0
466920,臺北,TAIPEI,2024-10-31,01:00:00,2024,10,31,1,12.5,12.5
466920,臺北,TAIPEI,2024-10-31,02:00:00,2024,10,31,2,11.5,11.5
466920,臺北,TAIPEI,2024-10-31,03:00:00,2024,10,31,3,9.5,9.5
466920,臺北,TAIPEI,2024-10-31,04:00:00,2024,10,31,4,32.5,32.5
466920,臺北,TAIPEI,2024-10-31,05:00:00,2024,10,31,5,18.0,18.0
466920,臺北,TAIPEI,2024-10-31,06:00:00,2024,10,31,6,29.0,29.0
466920,臺北,TAIPEI,2024-10-31,07:00:00,2024,10,31,7,22.0,22.0
466920,臺北,TAIPEI,2024-10-31,08:00:00,2024,10,31,8,4.5,4.5
466920,臺北,TAIPEI,2024-10-31,09:00:00,2024,10,31,9,7.5,7.5
466920,臺北,TAIPEI,2024-10-31,10:00:00,2024,10,31,10,12.0,12.0
466920,臺北,TAIPEI,2024-10-31,11:00:00,2024,10,31,11,15.5,15.5
466920,臺北,TAIPEI,2024-10-31,12:00:00,2024,10,31,12,8.5,8.5
466920,臺北,TAIPEI,2024-10-31,13:00:00,2024,10,31,13,18.0,18.0
466920,臺北,TAIPEI,2024-10-31,14:00:00,2024,10,31,14,7.0,7.0
466920,臺北,TAIPEI,2024-10-31,15:00:00,2024,10,31,15,11.0,11.0
466920,臺北,TAIPEI,2024-10-31,16:00:00,2024,10,31,16,8.5,8.5
466920,臺北,TAIPEI,2024-10-31,17:00:00,2024,10,31,17,7.5,7.5
466920,臺北,TAIPEI,2024-10-31,18:00:00,2024,10,31,18,13.5,13.5
466920,臺北,TAIPEI,2024-10-31,19:00:00,2024,10,31,19,5.5,5.5
466920,臺北,TAIPEI,2024-10-31,20:00:00,2024,10,31,20,2.5,2.5
466920,臺北,TAIPEI,2024-10-31,21:00:00,2024,10,31,21,1.0,1.0
466920,臺北,TAIPEI,2024-10-31,22:00:00,2024,10,31,22,0.5,0.5
466920,臺北,TAIPEI,2024-10-31,23:00:00,2024,10,31,23,0.1,T
466920,臺北,TAIPEI,2024-11-01,00:00:00,2024,11,1,0,0.1,T
466920,臺北,TAIPEI,2024-11-01,02:00:00,2024,11,1,2,0.1,T
466920,臺北,TAIPEI,2024-11-01,03:00:00,2024,11,1,3,0.1,T
466920,臺北,TAIPEI,2024-11-01,04:00:00,2024,11,1,4,1.5,1.5
466920,臺北,TAIPEI,2024-11-01,05:00:00,2024,11,1,5,0.1,T
466920,臺北,TAIPEI,2024-11-01,06:00:00,2024,11,1,6,0.1,T
466920,臺北,TAIPEI,2024-11-01,07:00:00,2024,11,1,7,0.1,T
466920,臺北,TAIPEI,2024-11-01,08:00:00,2024,11,1,8,0.5,0.5
466920,臺北,TAIPEI,2024-11-01,09:00:00,2024,11,1,9,2.0,2.0
466920,臺北,TAIPEI,2024-11-01,10:00:00,2024,11,1,10,1.5,1.5
466920,臺北,TAIPEI,2024-11-01,11:00:00,2024,11,1,11,0.1,T
466920,臺北,TAIPEI,2024-11-01,19:00:00,2024,11,1,19,0.1,T
466920,臺北,TAIPEI,2024-11-01,20:00:00,2024,11,1,20,0.5,0.5
466920,臺北,TAIPEI,2024-11-02,12:00:00,2024,11,2,12,0.1,T
466920,臺北,TAIPEI,2024-11-04,12:00:00,2024,11,4,12,0.1,T
466920,臺北,TAIPEI,2024-11-04,13:00:00,2024,11,4,13,0.1,T
466920,臺北,TAIPEI,2024-11-05,02:00:00,2024,11,5,2,0.1,T
466920,臺北,TAIPEI,2024-11-05,06:00:00,2024,11,5,6,0.1,T
466920,臺北,TAIPEI,2024-11-05,07:00:00,2024,11,5,7,0.1,T
466920,臺北,TAIPEI,2024-11-05,08:00:00,2024,11,5,8,0.1,T
466920,臺北,TAIPEI,2024-11-05,09:00:00,2024,11,5,9,0.1,T
466920,臺北,TAIPEI,2024-11-05,10:00:00,2024,11,5,10,0.1,T
466920,臺北,TAIPEI,2024-11-05,11:00:00,2024,11,5,11,0.1,T
466920,臺北,TAIPEI,2024-11-05,12:00:00,2024,11,5,12,0.1,T
466920,臺北,TAIPEI,2024-11-05,13:00:00,2024,11,5,13,0.1,T
466920,臺北,TAIPEI,2024-11-05,14:00:00,2024,11,5,14,0.1,T
466920,臺北,TAIPEI,2024-11-05,15:00:00,2024,11,5,15,0.1,T
466920,臺北,TAIPEI,2024-11-05,16:00:00,2024,11,5,16,0.1,T
466920,臺北,TAIPEI,2024-11-05,20:00:00,2024,11,5,20,0.1,T
466920,臺北,TAIPEI,2024-11-05,22:00:00,2024,11,5,22,0.1,T
466920,臺北,TAIPEI,2024-11-06,06:00:00,2024,11,6,6,0.1,T
466920,臺北,TAIPEI,2024-11-06,07:00:00,2024,11,6,7,0.1,T
466920,臺北,TAIPEI,2024-11-06,08:00:00,2024,11,6,8,0.1,T
466920,臺北,TAIPEI,2024-11-06,09:00:00,2024,11,6,9,0.1,T
466920,臺北,TAIPEI,2024-11-06,10:00:00,2024,11,6,10,0.1,T
466920,臺北,TAIPEI,2024-11-06,11:00:00,2024,11,6,11,0.1,T
466920,臺北,TAIPEI,2024-11-06,13:00:00,2024,11,6,13,0.1,T
466920,臺北,TAIPEI,2024-11-06,14:00:00,2024,11,6,14,0.1,T
466920,臺北,TAIPEI,2024-11-06,19:00:00,2024,11,6,19,0.1,T
466920,臺北,TAIPEI,2024-11-06,20:00:00,2024,11,6,20,0.1,T
466920,臺北,TAIPEI,2024-11-07,01:00:00,2024,11,7,1,0.1,T
466920,臺北,TAIPEI,2024-11-07,07:00:00,2024,11,7,7,0.1,T
466920,臺北,TAIPEI,2024-11-07,08:00:00,2024,11,7,8,0.1,T
466920,臺北,TAIPEI,2024-11-07,09:00:00,2024,11,7,9,0.1,T
466920,臺北,TAIPEI,2024-11-07,10:00:00,2024,11,7,10,0.1,T
466920,臺北,TAIPEI,2024-11-07,11:00:00,2024,11,7,11,0.1,T
466920,臺北,TAIPEI,2024-11-07,13:00:00,2024,11,7,13,0.1,T
466920,臺北,TAIPEI,2024-11-07,14:00:00,2024,11,7,14,0.1,T
466920,臺北,TAIPEI,2024-11-07,18:00:00,2024,11,7,18,0.1,T
